idindividu;identite;prenom;nom;surnom;provVilleT;titreT;titreTN;professionT;professionTN;chargeEcclT;chargeEcclTN;provDiocT;santeT;statutT;statutTN;titre2T;titre2TN;profession2T;profession2TN;genre
943;mathee de rupemaura;mathee;de rupemaura;lengleza;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2254;pontitus marini;pontitus;marini;de alesto;NULL;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2061;jacobus michaelis alias lo mulet;jacobus;michaelis alias lo mulet;lo mulet;NULL;NULL;NULL;ribairier;ribairier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2202;johannes mostarleti;johannes;mostarleti;villani;NULL;NULL;NULL;tailleur;tailleur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2221;matheus le borgonho;matheus;le borgonho;de belna;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1609;geraldus le verratz;geraldus;le verratz;dictus le borgonho;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2467;johannes jordani;johannes;jordani;gappo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1518;bartholdus magni;bartholdus;magni;formiga;florence;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1571;colinus pelati;colinus;pelati;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2264;stephaneta garcini;stephaneta;garcini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1973;mona rosse;mona;rosse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1576;dameta rubey;dameta;rubey;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2307;johannes ylhe;johannes;ylhe;cathalani de perpiniano;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1723;johannes odoli;johannes;odoli;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1809;petrus maleti;petrus;maleti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2151;flors parrochia;flors;parrochia;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1831;pontius vianesii;pontius;vianesii;NULL;rononacio;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
626;bajuli fustarie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;communaute
1671;huguetus pascalis;huguetus;pascalis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1779;perrinus pascalis;perrinus;pascalis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1731;johannis vayleti;johannis;vayleti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1900;girardus verinis;girardus;verinis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1910;guillelmus vernisi;guillelmus;vernisi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2261;sifredus veteris;sifredus;veteris;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2426;matheus veteris;matheus;veteris;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1962;johannes vianesii;johannes;vianesii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1488;rostagnus yselini;rostagnus;yselini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1818;petrus vibodi;petrus;vibodi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1556;bertrandus vincentii;bertrandus;vincentii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2120;andreas vincentii;andreas;vincentii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2268;symon vineti;symon;vineti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1911;guillelmus vinhoni;guillelmus;vinhoni;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1819;petrus violeti;petrus;violeti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1880;belle serratoris;belle;serratoris;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2228;ninete simarii;ninete;simarii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1758;margarite soquerii;margarite;soquerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1530;beatrix tavernerie;beatrix;tavernerie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2206;johannes rosselini;johannes;rosselini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1416;heredes johannis gaffoni;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1417;heredes johannis grinoli;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1419;heredes johannis lavanerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1420;heredes johannis le grant;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
627;guillelmus pelherii;guillelmus;pelherii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
748;francisquina de perusio;francisquina;de perusio;NULL;NULL;seigneure;dame;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
744;francisca arnalde�;francisca;arnalde;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
745;francisca avenerie;francisca;avenerie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
771;guillerma ganhaut�;guillerma;ganhaut;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
773;guimeta broche�;guimeta;broche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
792;jacoba castrinovi;jacoba;castrinovi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
817;margarita ymberte;margarita;ymberte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
818;mathiva petiti;mathiva;petiti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
820;mona vairani;mona;vairani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
823;nina michaelis;nina;michaelis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
826;paula de sestarone;paula;de sestarone;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1421;heredes johannis milhonis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1422;heredes johannis richardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1423;heredes petri gaufridi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1424;heredes petri solatio;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1425;heredes petri viaderii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1426;heredes pontii bretonis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1427;heredes pontii gabarelli;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1428;heredes pontius tornamyra;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1429;heredes ramundi audibert;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1430;heredes ramundi candelarie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1431;heredes ramundi chays;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1432;heredes ramundi de biterris;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1433;heredes ramundi roche;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1434;heredes roberti de sarhnaco;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1473;heredes bertrandi de thoro;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1474;heredes raulerii de turre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1489;heredes philippus gorssie;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1406;heredes brocardi de campanino de papya;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
871;stephania bocayrani;stephania;bocayrani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
845;pontius de mairossio;pontius;de mairossio;NULL;NULL;NULL;NULL;marchand de ble;marchand de ble;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
849;raymundus bosse;raymundus;bosse;NULL;NULL;NULL;NULL;pelletier;pelletier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
813;johanna boterii;johanna;boterii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1169;petrus de sezecio alias;petrus;de sezecio;chichi;NULL;maitre;maitre;notaire public;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
897;dondinus de piscariis;dondinus;de piscariis;NULL;NULL;NULL;NULL;jurisconsulte;jurisconsulte;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
902;garnerius abberti;garnerius;abberti;NULL;NULL;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
906;guillelmus de cabreriis;guillelmus;de cabreriis;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
908;guillelmus franconis;guillelmus;franconis;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1390;andrenetus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1397;capellani domini nostri johannis pape xxii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1470;gaudredus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1478;leonis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1484;robinetus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
910;guillelmus de lugato;guillelmus;de lugato;NULL;NULL;NULL;NULL;correcteur des lettres apostoliques;correcteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
913;guillelmus pelaprati;guillelmus;pelaprati;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
914;guillelmus roberti;guillelmus;roberti;NULL;NULL;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1664;horabla goseti;horabla;goseti;NULL;avignon;NULL;NULL;patissier;patissier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
2163;guillelma bocheti;guillelma;bocheti;NULL;bretagne;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
1200;bellete melioris;bellete;melioris;NULL;NULL;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;mort prevot;NULL;NULL;chevalier;chevalier;NULL;NULL;femme
917;guillelmus joye;guillelmus;joye;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
920;jacobus durandi;jacobus;durandi;NULL;NULL;NULL;NULL;poissonnier;poissonnier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
960;petrus salati;petrus;salati;NULL;NULL;NULL;NULL;notaire de la cour episcipale;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
964;pontius bocayrani;pontius;bocayrani;NULL;NULL;NULL;NULL;epicier;epicier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
965;pontius brancols;pontius;brancols;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1170;anthonius rubei;anthonius;rubei;NULL;plaisance;NULL;NULL;aubergiste;aubergiste;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
1517;baratinus petri de barga;baratinus;petri de barga;NULL;avignon;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;drapier;drapier;homme
1520;bahtholomeus alias petri raynaudi;bahtholomeus;petri raynaudi;NULL;lambesc;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;agriculteur;agriculteur;homme
1222;petrus fabri;petrus;fabri;NULL;avignon;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
1614;gonetus peyllerii;gonetus;peyllerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;valentinensis dyocesis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1278;petrus platse;petrus;platse;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1174;guillelmus garnerii;guillelmus;garnerii;NULL;cavaillon;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1183;petrus chabaudi;petrus;chabaudi;NULL;cavaillon;maitre;maitre;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1180;paulus sicardi;paulus;sicardi;NULL;avignon;NULL;NULL;chanvrier;chanvrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1187;odinus johannes;odinus;johannes;NULL;avignon;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1188;johannes clari;johannes;clari;NULL;avignon;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1506;angelus petri;angelus;petri;NULL;sens;NULL;NULL;chaussetier;chaussetier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1630;guillelmus de nometamias;guillelmus;de nometamias;NULL;avignon;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2322;johannes philiberti;johannes;philiberti;NULL;lyon;NULL;NULL;savetier;savetier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1673;jacoba trevalhana;jacoba;trevalhana;NULL;sisteron;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
712;benedictus fabri�;benedictus;fabri;NULL;NULL;NULL;NULL;notaire;notaire;NULL;NULL;NULL;mort 1366;NULL;NULL;NULL;NULL;NULL;NULL;homme
722;bertrandus calvarie;bertrandus;calvarie;NULL;NULL;NULL;NULL;drapier;drapier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
982;stephanus pope;stephanus;pope;NULL;NULL;NULL;NULL;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
984;symon veirerii;symon;veirerii;NULL;NULL;NULL;NULL;notaire de la cour temporelle;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1308;johannes martini;johannes;martini;NULL;arles;NULL;NULL;agriculteur;agriculteur;NULL;NULL;diocese d avignon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
655;johannes berengarhi;johannes;berengarhi;NULL;rocella;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1334;jacominus creysoni;jacominus;creysoni;NULL;aude;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
805;johannes nuci de campis;johannes;nuci de campis;NULL;florence;NULL;NULL;epicier;epicier;NULL;NULL;diocese de florence;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
1173;hugonus garrosserii;hugonus;garrosserii;NULL;avignon;NULL;NULL;marchand de ble;marchand de ble;NULL;NULL;NULL;mort prevot;NULL;NULL;NULL;NULL;NULL;NULL;homme
1271;johannes vincenti;johannes;vincenti;NULL;avignon;NULL;NULL;chanvrier;chanvrier;NULL;NULL;NULL;mort prevot;NULL;NULL;NULL;NULL;NULL;NULL;homme
1182;ricanus milhatii;ricanus;milhatii;NULL;avignon;bourgeois;bourgeois;NULL;NULL;NULL;NULL;NULL;mort prevot;NULL;NULL;NULL;NULL;NULL;NULL;homme
1767;mindonus pisani;mindonus;pisani;NULL;castiglione;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1295;johannes auterii;johannes;auterii;NULL;cavaillon;NULL;NULL;lapicide;lapicide;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1296;jacobus cote;jacobus;cote;NULL;avignon;NULL;NULL;notaire;notaire;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1306;laurentus ysnardi;laurentus;ysnardi;NULL;avignon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
986;anthonius instaudi;anthonius;instaudi;NULL;NULL;NULL;NULL;pelletier ou drapier;pelletier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
988;bertronus vergerii;bertronus;vergerii;NULL;NULL;NULL;NULL;boucher ou tripier;boucher ou tripier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1026;jacobus de vacairatio senior;jacobus;de vacairatio senior;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1185;petrus gaufredi;petrus;gaufredi;NULL;avignon;seigneur;seigneur;NULL;NULL;NULL;NULL;NULL;mort prevot;NULL;NULL;chevalier;chevalier;NULL;NULL;homme
600;raymundus ioaquini;raymundus;ioaquini;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
1037;petrus boerii;petrus;boerii;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;jardinier ou marchand de bois;jardinier;homme
597;garcendis floriti;garcendis;floriti;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;femme
606;rycardus chaputii;rycardus;chaputii;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
609;raymundus furonis;raymundus;furonis;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1159;girardus bressis;girardus;bressis;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1202;robbertus de adura;robbertus;de adura;NULL;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1205;robertus de sarhnaco;robertus;de sarhnaco;NULL;NULL;NULL;NULL;courrier du pape;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1206;raymundus de biterris;raymundus;de biterris;NULL;NULL;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1207;petrus de plaisance;petrus;de plaisance;NULL;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1208;bertrandus de romas;bertrandus;de romas;NULL;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
654;hugoninus torerii;hugoninus;torerii;NULL;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1221;johannes asterii;johannes;asterii;NULL;NULL;NULL;NULL;meunier;meunier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1224;bertrandus marcelli;bertrandus;marcelli;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
591;jacobus angeleti;jacobus;angeleti;tapharici;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1028;johannes nuchi boni;johannes;nuchi boni;NULL;NULL;NULL;NULL;courtier de marchandises;courtier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
979;romanellus de baracchis;romanellus;de baracchis;NULL;NULL;NULL;NULL;maitre huissier du pape;huissier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1036;petrus arnaldi senior;petrus;arnaldi senior;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
890;bertrandus de penna;bertrandus;de penna;NULL;NULL;NULL;NULL;sergent d armes du pape;sergent d armes;NULL;NULL;NULL;NULL;familier et scutifier cardinal raynaldi de ursinis;familier;NULL;NULL;NULL;NULL;homme
1538;bernardus planterii;bernardus;planterii;NULL;NULL;NULL;NULL;tavernier;tavernier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1714;johannes dictus boloy;johannes;boloy;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;aveugle;NULL;NULL;NULL;NULL;NULL;NULL;homme
640;johannes de mongino;johannes;de mongino;NULL;chateauneuf du pape;NULL;NULL;boulanger;boulanger;NULL;NULL;diocese de tours;NULL;suivant la cour romaine;suivant la cour romaine;NULL;NULL;boulanger;boulanger;homme
641;colinus firmavilla;colinus;firmavilla;NULL;NULL;NULL;NULL;pelletier;pelletier;NULL;NULL;diocese de bayonne;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
