"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre"
797,"johannes de brugeria ","johannes","de brugeria","de noyer",NULL,NULL,NULL,NULL,"quondam 1366",NULL,"familiaris quondam domini episcopi arelate",NULL,NULL,NULL,NULL,"homme"
943,"mathee de rupemaura","mathee","de rupemaura","lengleza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2254,"pontitus marini","pontitus","marini","de alesto",NULL,NULL,"pistor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2061,"jacobus michaelis alias lo mulet","jacobus","michaelis alias lo mulet","lo mulet",NULL,NULL,"ripayrerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2202,"johannes mostarleti","johannes","mostarleti","villani",NULL,NULL,"sartor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2221,"matheus le borgonho","matheus","le borgonho","de belna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1609,"geraldus le verratz","geraldus","le verratz","dictus le borgonho",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2467,"johannes jordani","johannes","jordani","gappo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1518,"bartholdus magni","bartholdus","magni","formiga","florentia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1571,"colinus pelati","colinus","pelati",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2264,"stephaneta garcini","stephaneta","garcini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1973,"mona rosse","mona","rosse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1576,"dameta rubey","dameta","rubey",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2307,"johannes ylhe","johannes","ylhe","cathalani de perpiniano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1723,"johannes odoli","johannes","odoli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1809,"petrus maleti","petrus","maleti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2151,"flors parrochia","flors","parrochia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1831,"pontius vianesii","pontius","vianesii",NULL,"rononacio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
626,"bajuli fustarie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bajul faustarie","communaute"
1671,"huguetus pascalis","huguetus","pascalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1779,"perrinus pascalis","perrinus","pascalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1731,"johannis vayleti","johannis","vayleti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1900,"girardus verinis","girardus","verinis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1910,"guillelmus vernisi","guillelmus","vernisi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2261,"sifredus veteris","sifredus","veteris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2426,"matheus veteris","matheus","veteris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1962,"johannes vianesii","johannes","vianesii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1488,"rostagnus yselini","rostagnus","yselini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1818,"petrus vibodi","petrus","vibodi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1556,"bertrandus vincentii","bertrandus","vincentii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2120,"andreas vincentii","andreas","vincentii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2268,"symon vineti","symon","vineti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1911,"guillelmus vinhoni","guillelmus","vinhoni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1819,"petrus violeti","petrus","violeti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1880,"belle serratoris","belle","serratoris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2228,"ninete simarii","ninete","simarii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1758,"margarite soquerii","margarite","soquerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1530,"beatrix tavernerie","beatrix","tavernerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2206,"johannes rosselini","johannes","rosselini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1416,"heredes johannis gaffoni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1417,"heredes johannis grinoli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1419,"heredes johannis lavanerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1420,"heredes johannis le grant",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
627,"guillelmus pelherii","guillelmus","pelherii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillelm pelherie","homme"
748,"francisquina de perusio","francisquina","de perusio",NULL,NULL,"domina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
744,"francisca arnalde ","francisca","arnalde",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
745,"francisca avenerie","francisca","avenerie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
771,"guillerma ganhaut ","guillerma","ganhaut",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
773,"guimeta broche ","guimeta","broche",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
792,"jacoba castrinovi","jacoba","castrinovi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
817,"margarita ymberte","margarita","ymberte",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
818,"mathiva petiti","mathiva","petiti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
820,"mona vairani","mona","vairani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
823,"nina michaelis","nina","michaelis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
826,"paula de sestarone","paula","de sestarone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1421,"heredes johannis milhonis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1422,"heredes johannis richardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1423,"heredes petri gaufridi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1424,"heredes petri solatio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1425,"heredes petri viaderii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1426,"heredes pontii bretonis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1427,"heredes pontii gabarelli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1428,"heredes pontius tornamyra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1429,"heredes ramundi audibert",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1430,"heredes ramundi candelarie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1431,"heredes ramundi chays",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1432,"heredes ramundi de biterris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1433,"heredes ramundi roche",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1434,"heredes roberti de sarhnaco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1473,"heredes bertrandi de thoro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1474,"heredes raulerii de turre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1489,"heredes philippus gorssie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1406,"heredes brocardi de campanino de papya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
871,"stephania bocayrani","stephania","bocayrani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
845,"pontius de mairossio","pontius","de mairossio",NULL,NULL,NULL,"bladerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
849,"raymundus bosse","raymundus","bosse",NULL,NULL,NULL,"veyrerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
813,"johanna boterii","johanna","boterii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1169,"petrus de sezecio alias","petrus","de sezecio","chichi",NULL,"magister","notarius publicus",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Petri de Sezecio Alias de Chichi","homme"
897,"dondinus de piscariis","dondinus","de piscariis",NULL,NULL,NULL,"jurisperitus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
902,"garnerius abberti","garnerius","abberti",NULL,NULL,NULL,"campsor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
906,"guillelmus de cabreriis","guillelmus","de cabreriis",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
908,"guillelmus franconis","guillelmus","franconis",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1390,"andrenetus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1397,"capellani domini nostri johannis pape xxii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1470,"gaudredus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1478,"leonis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1484,"robinetus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
910,"guillelmus de lugato","guillelmus","de lugato",NULL,NULL,NULL,"corrector litterarum pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
913,"guillelmus pelaprati","guillelmus","pelaprati",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
914,"guillelmus roberti","guillelmus","roberti",NULL,NULL,NULL,"campsor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1664,"horabla goseti","horabla","goseti",NULL,"avinione",NULL,"patisserius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2163,"guillelma bocheti","guillelma","bocheti",NULL,"britanes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1200,"bellete melioris","bellete","melioris",NULL,NULL,"dominus",NULL,NULL,"quondam prevot",NULL,NULL,NULL,"miles",NULL," Beleta Melioris","femme"
917,"guillelmus joye","guillelmus","joye",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
920,"jacobus durandi","jacobus","durandi",NULL,NULL,NULL,"peissonerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
960,"petrus salati","petrus","salati",NULL,NULL,NULL,"notarius curie episcopalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
964,"pontius bocayrani","pontius","bocayrani",NULL,NULL,NULL,"speciarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
965,"pontius brancols","pontius","brancols",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1170,"anthonius rubei","anthonius","rubei",NULL,"placentia",NULL,"hostelarius",NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL," Anthon Rubeai","homme"
1517,"baratinus petri de barga","baratinus","petri de barga",NULL,"avinione",NULL,"campsor",NULL,NULL,NULL,NULL,NULL,NULL,"draperius",NULL,"homme"
1520,"bahtholomeus alias petri raynaudi","bahtholomeus","petri raynaudi",NULL,"lambisco",NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,"laborator",NULL,"homme"
1222,"petrus fabri","petrus","fabri",NULL,"avinione",NULL,"brasserius",NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL," Petri Fabri","homme"
1278,"petrus platse","petrus","platse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Petri Platse","homme"
1174,"guillelmus garnerii","guillelmus","garnerii",NULL,"cavilhone","magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Guillelm Garnier","homme"
1183,"petrus chabaudi","petrus","chabaudi",NULL,"cavilhonis","magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Petri Chabaudi","homme"
1180,"paulus sicardi","paulus","sicardi",NULL,"avinione",NULL,"canabasserius",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Paul Sicardi","homme"
1187,"odinus johannes","odinus","johannes",NULL,"avinione",NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Odinus Johannis","homme"
1188,"johannes clari","johannes","clari",NULL,"avinione",NULL,"campsor",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis Clari","homme"
1506,"angelus petri","angelus","petri",NULL,"senis",NULL,"caussaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1630,"guillelmus de nometamias","guillelmus","de nometamias",NULL,"avinione",NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2322,"johannes philiberti","johannes","philiberti",NULL,"lugduno",NULL,"sabaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1673,"jacoba trevalhana","jacoba","trevalhana",NULL,"sistarico",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1614,"gonetus peyllerii","gonetus","peyllerii",NULL,"valentinensis dyocesis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
712,"benedictus fabri ","benedictus","fabri",NULL,NULL,NULL,"notarius",NULL,"quondam 1366",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
722,"bertrandus calvarie","bertrandus","calvarie",NULL,NULL,NULL,"draperius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
982,"stephanus pope","stephanus","pope",NULL,NULL,NULL,"notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
984,"symon veirerii","symon","veirerii",NULL,NULL,NULL,"notarius curie temporalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1308,"johannes martini","johannes","martini",NULL,"arelhate",NULL,"laborator",NULL,NULL,"avignon",NULL,"carreria conreratorum",NULL,NULL,NULL,"homme"
655,"johannes berengarhi","johannes","berengarhi",NULL,"rocella",NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis berengar","homme"
1173,"hugonus garrosserii","hugonus","garrosserii",NULL,"avinione",NULL,"bladerius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Hugonis Garosseri","homme"
1271,"johannes vincenti","johannes","vincenti",NULL,"avinione",NULL,"canabasserius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Johannis Vincenti","homme"
1182,"ricanus milhatii","ricanus","milhatii",NULL,"avinione","burgensis",NULL,NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," RICANus Milhatii","homme"
1767,"mindonus pisani","mindonus","pisani",NULL,"castillione",NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1295,"johannes auterii","johannes","auterii",NULL,"cavallion",NULL,"lapicida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1296,"jacobus cote","jacobus","cote",NULL,"avinione",NULL,"notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1306,"laurentus ysnardi","laurentus","ysnardi",NULL,"avinione",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1334,"jacominus creysoni","jacominus","creysoni",NULL,"de-laude",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
805,"johannes nuci de campis","johannes","nuci de campis",NULL,"florentia",NULL,"speciarius",NULL,NULL,"florentinensis diocesis ","habitator avinionis",NULL,NULL,NULL,NULL,"homme"
986,"anthonius instaudi","anthonius","instaudi",NULL,NULL,NULL,"pelherius sive draperius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
988,"bertronus vergerii","bertronus","vergerii",NULL,NULL,NULL,"macellarius sive ribairerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1026,"jacobus de vacairatio senior","jacobus","de vacairatio senior",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1185,"petrus gaufredi","petrus","gaufredi",NULL,"avinione","dominus",NULL,NULL,"quondam prevot",NULL,NULL,NULL,"miles",NULL," Petri Gaufredi","homme"
600,"raymundus ioaquini","raymundus","ioaquini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"habitator avinionis",NULL,NULL,NULL,"ramund joaquini","homme"
1037,"petrus boerii","petrus","boerii",NULL,NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,"ortolanus sive mercatorum lignorum",NULL,"homme"
597,"garcendis floriti","garcendis","floriti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"garcendis floriti","femme"
606,"rycardus chaputii","rycardus","chaputii",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"rycardus chaputi","homme"
609,"raymundus furonis","raymundus","furonis",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ramund furonis","homme"
1159,"girardus bressis","girardus","bressis",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Girard Bressis","homme"
1202,"robbertus de adura","robbertus","de adura",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL," ROBBERTus de Adura","homme"
1205,"robertus de sarhnaco","robertus","de sarhnaco",NULL,NULL,NULL,"cursor pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Roberti de Sarhnaco","homme"
1206,"raymundus de biterris","raymundus","de biterris",NULL,NULL,NULL,"furnerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Ramund de Biterris","homme"
1207,"petrus de placentia","petrus","de placentia",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Petri de Placentia","homme"
1208,"bertrandus de romas","bertrandus","de romas",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Bertrand de Romas","homme"
654,"hugoninus torerii","hugoninus","torerii",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"hugonin torier","homme"
1221,"johannes asterii","johannes","asterii",NULL,NULL,NULL,"molendinarus",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis Asterii","homme"
1224,"bertrandus marcelli","bertrandus","marcelli",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Bertrandus Marcelli","homme"
591,"jacobus angeleti","jacobus","angeleti","tapharici",NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob angeleri","homme"
1028,"johannes nuchi boni","johannes","nuchi boni",NULL,NULL,NULL,"corraterius mercandie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
979,"romanellus de baracchis","romanellus","de baracchis",NULL,NULL,NULL,"magister hostiarius pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1036,"petrus arnaldi senior","petrus","arnaldi senior",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
890,"bertrandus de penna","bertrandus","de penna",NULL,NULL,NULL,"serviens armorum pape",NULL,NULL,NULL,"familiaris et scutifier cardinalis Raynaldi de Ursinis",NULL,NULL,NULL,NULL,"homme"
1538,"bernardus planterii","bernardus","planterii",NULL,NULL,NULL,"tabernarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
640,"johannes de mongino","johannes","de mongino",NULL,"castri novi",NULL,"pistor",NULL,NULL,"turonensis diocesis ","servens curam romanam","bort martinenc",NULL,"pistor","johannis de mongino","homme"
641,"colinus firmavilla","colinus","firmavilla",NULL,NULL,NULL,"veyrerius",NULL,NULL,"bayonensis diocesis ",NULL,NULL,NULL,NULL,"colini firmavilla","homme"
630,"poncius guigonis","poncius","guigonis",NULL,"avinione",NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ponci guigonis","homme"
631,"raymundus garcini","raymundus","garcini",NULL,"avinione",NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ramund garsin","homme"
1357,"guillelmus storci","guillelmus","storci",NULL,"avinione",NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1360,"thomas nini","thomas","nini",NULL,"avinione",NULL,"peissonerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1361,"anthonius guilhaudi","anthonius","guilhaudi",NULL,"avinione",NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1362,"anthonius gauterii","anthonius","gauterii",NULL,"avinione",NULL,"notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1382,"aylineti de perti","aylineti","de perti",NULL,NULL,NULL,"sabaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1322,"jacobus bilhoni","jacobus","bilhoni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1714,"johannes dictus boloy","johannes","boloy",NULL,NULL,NULL,"cecus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
980,"rostagnus de banono","rostagnus","de banono",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1335,"moninus guioti","moninus","guioti",NULL,NULL,NULL,"mercator",NULL,"quondam",NULL,"civis avinionis",NULL,NULL,NULL,NULL,"homme"
978,"ricardus guigonis","ricardus","guigonis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,NULL,"homme"
1109,"petrus geraudi","petrus","geraudi",NULL,NULL,NULL,"pelliparius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Petri Geraudi","homme"
1111,"berengarius raymundus","berengarius","raymundus",NULL,NULL,NULL,"barberius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Berengar Ramund","homme"
2014,"thome de podio","thome","de podio",NULL,NULL,NULL,"campsor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1158,"monette alamanni","monette","alamanni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Monete Alamanni","femme"
1190,"johannes durane","johannes","durane",NULL,NULL,"dominus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis Durane","homme"
2419,"johannis serrochamby","johannis","serrochamby",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1961,"johannes servientis","johannes","servientis",NULL,NULL,NULL,"apothecarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1712,"johannes spine","johannes","spine",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2084,"nycholaus stenuhuser","nycholaus","stenuhuser",NULL,NULL,NULL,"palefrenarius pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2406,"guimonetus stivel","guimonetus","stivel",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2103,"raymundus stivi","raymundus","stivi",NULL,NULL,NULL,"advocat palaci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
